 INFO [2020-08-08 08:57:03,650] ({main} ZeppelinConfiguration.java[create]:165) - Load configuration from file:/home/bigdata/data/zeppelin/conf/zeppelin-site.xml
 INFO [2020-08-08 10:56:01,883] ({python-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: python
 INFO [2020-08-08 10:56:01,883] ({sap-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sap
 INFO [2020-08-08 10:56:01,883] ({kotlin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kotlin
 INFO [2020-08-08 10:56:01,883] ({scalding-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: scalding
 INFO [2020-08-08 10:56:01,884] ({flink-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: flink
 INFO [2020-08-08 10:56:01,884] ({angular-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: angular
 INFO [2020-08-08 10:56:01,884] ({ksql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ksql
 INFO [2020-08-08 10:56:01,884] ({r-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: r
 INFO [2020-08-08 10:56:01,885] ({livy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: livy
 INFO [2020-08-08 10:56:01,885] ({neo4j-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: neo4j
 INFO [2020-08-08 10:56:01,885] ({groovy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: groovy
 INFO [2020-08-08 10:56:01,886] ({cassandra-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: cassandra
 INFO [2020-08-08 10:56:01,886] ({sparql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sparql
 INFO [2020-08-08 10:56:01,886] ({alluxio-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: alluxio
 INFO [2020-08-08 10:56:01,887] ({bigquery-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: bigquery
 INFO [2020-08-08 10:56:01,887] ({kylin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kylin
 INFO [2020-08-08 10:56:01,888] ({lens-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: lens
 INFO [2020-08-08 10:56:01,888] ({pig-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: pig
 INFO [2020-08-08 10:56:01,888] ({file-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: file
 INFO [2020-08-08 10:56:01,889] ({java-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: java
 INFO [2020-08-08 10:56:01,889] ({jupyter-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: jupyter
 INFO [2020-08-08 10:56:01,889] ({submarine-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: submarine
 INFO [2020-08-08 10:56:01,890] ({elasticsearch-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: elasticsearch
 INFO [2020-08-08 10:56:01,890] ({sh-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sh
 INFO [2020-08-08 10:56:01,890] ({spark-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: spark
 INFO [2020-08-08 10:56:01,891] ({md-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: md
 INFO [2020-08-08 10:56:01,891] ({hazelcastjet-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hazelcastjet
 INFO [2020-08-08 10:56:01,892] ({alluxio-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: alluxio
 INFO [2020-08-08 10:56:01,892] ({bigquery-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: bigquery
 INFO [2020-08-08 10:56:01,892] ({mongodb-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: mongodb
 INFO [2020-08-08 10:56:01,893] ({hbase-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hbase
 INFO [2020-08-08 10:56:01,893] ({python-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: python
 INFO [2020-08-08 10:56:01,894] ({sap-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sap
 INFO [2020-08-08 10:56:01,894] ({kotlin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kotlin
 INFO [2020-08-08 10:56:01,894] ({scalding-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: scalding
 INFO [2020-08-08 10:56:01,895] ({flink-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: flink
 INFO [2020-08-08 10:56:01,895] ({angular-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: angular
 INFO [2020-08-08 10:56:01,895] ({ksql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ksql
 INFO [2020-08-08 10:56:01,896] ({r-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: r
 INFO [2020-08-08 10:56:01,896] ({livy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: livy
 INFO [2020-08-08 10:56:01,896] ({neo4j-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: neo4j
 INFO [2020-08-08 10:56:01,898] ({groovy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: groovy
 INFO [2020-08-08 10:56:01,900] ({cassandra-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: cassandra
 INFO [2020-08-08 10:56:01,900] ({sparql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sparql
 INFO [2020-08-08 10:56:01,904] ({kylin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kylin
 INFO [2020-08-08 10:56:01,905] ({Thread-47} NotebookRepoSync.java[close]:459) - Closing all notebook storages
 INFO [2020-08-08 10:56:04,924] ({Thread-47} ZeppelinServer.java[lambda$shutdown$3]:309) - Bye
 INFO [2020-08-08 10:56:25,788] ({main} ZeppelinConfiguration.java[create]:165) - Load configuration from file:/home/bigdata/data/zeppelin/conf/zeppelin-site.xml
 INFO [2020-08-08 10:56:25,932] ({main} ZeppelinConfiguration.java[create]:173) - Server Host: 0.0.0.0
 INFO [2020-08-08 10:56:25,933] ({main} ZeppelinConfiguration.java[create]:175) - Server Port: 48080
 INFO [2020-08-08 10:56:25,933] ({main} ZeppelinConfiguration.java[create]:179) - Context Path: /
 INFO [2020-08-08 10:56:25,933] ({main} ZeppelinConfiguration.java[create]:180) - Zeppelin Version: 0.9.0-preview2
 INFO [2020-08-08 10:56:25,975] ({main} Log.java[initialized]:169) - Logging initialized @712ms to org.eclipse.jetty.util.log.Slf4jLog
 WARN [2020-08-08 10:56:26,390] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 10:56:26,391] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 10:56:26,391] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 10:56:26,456] ({main} LocalConfigStorage.java[loadCredentials]:88) - Credential file /home/bigdata/data/zeppelin/conf/credentials.json is not existed
 INFO [2020-08-08 10:56:26,517] ({ImmediateThread-1596855386383} PluginManager.java[loadNotebookRepo]:78) - Loading NotebookRepo Plugin: org.apache.zeppelin.notebook.repo.GitNotebookRepo
 INFO [2020-08-08 10:56:26,677] ({ImmediateThread-1596855386383} VFSNotebookRepo.java[setNotebookDirectory]:70) - Using notebookDir: /home/bigdata/data/zeppelin/noteDir
 INFO [2020-08-08 10:56:26,717] ({main} ZeppelinServer.java[setupWebAppContext]:547) - warPath is: /home/bigdata/app/zeppelin-release/zeppelin-web-0.9.0-preview2.war
 INFO [2020-08-08 10:56:26,718] ({main} ZeppelinServer.java[setupWebAppContext]:560) - ZeppelinServer Webapp path: /home/bigdata/app/zeppelin-release/webapps
 INFO [2020-08-08 10:56:26,774] ({main} ZeppelinServer.java[setupWebAppContext]:547) - warPath is: /home/bigdata/app/zeppelin-release/zeppelin-web-angular-0.9.0-preview2.war
 INFO [2020-08-08 10:56:26,774] ({main} ZeppelinServer.java[setupWebAppContext]:560) - ZeppelinServer Webapp path: /home/bigdata/app/zeppelin-release/webapps/next
 INFO [2020-08-08 10:56:26,823] ({ImmediateThread-1596855386383} GitNotebookRepo.java[init]:77) - Opening a git repo at '/home/bigdata/data/zeppelin/noteDir'
 INFO [2020-08-08 10:56:26,897] ({main} NotebookServer.java[<init>]:152) - NotebookServer instantiated: org.apache.zeppelin.socket.NotebookServer@22bac7bc
 INFO [2020-08-08 10:56:26,898] ({main} NotebookServer.java[setNotebook]:163) - Injected NotebookProvider
 INFO [2020-08-08 10:56:26,898] ({main} NotebookServer.java[setAuthorizationServiceProvider]:177) - Injected NotebookAuthorizationServiceProvider
 INFO [2020-08-08 10:56:26,898] ({main} NotebookServer.java[setConnectionManagerProvider]:183) - Injected ConnectionManagerProvider
 INFO [2020-08-08 10:56:26,898] ({main} NotebookServer.java[setServiceLocator]:157) - Injected ServiceLocator: ServiceLocatorImpl(shared-locator,0,409962262)
 INFO [2020-08-08 10:56:26,898] ({main} NotebookServer.java[setNotebookService]:170) - Injected NotebookServiceProvider
 INFO [2020-08-08 10:56:26,899] ({main} ZeppelinServer.java[setupClusterManagerServer]:447) - Cluster mode is disabled
 INFO [2020-08-08 10:56:26,920] ({main} ZeppelinServer.java[main]:247) - Starting zeppelin server
 INFO [2020-08-08 10:56:26,922] ({main} Server.java[doStart]:359) - jetty-9.4.27.v20200227; built: 2020-02-27T18:37:21.340Z; git: a304fd9f351f337e7c0e2a7c28878dd536149c6c; jvm 1.8.0_261-b12
 INFO [2020-08-08 10:56:27,069] ({main} StandardDescriptorProcessor.java[visitServlet]:276) - NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
 INFO [2020-08-08 10:56:27,082] ({main} DefaultSessionIdManager.java[doStart]:334) - DefaultSessionIdManager workerName=node0
 INFO [2020-08-08 10:56:27,083] ({main} DefaultSessionIdManager.java[doStart]:339) - No SessionScavenger set, using defaults
 INFO [2020-08-08 10:56:27,086] ({main} HouseKeeper.java[startScavenging]:140) - node0 Scavenging every 660000ms
 INFO [2020-08-08 10:56:28,754] ({main} ContextHandler.java[doStart]:828) - Started o.e.j.w.WebAppContext@5bf8fa12{zeppelin-web,/,jar:file:///home/bigdata/app/zeppelin-0.9.0-preview2-bin-all/zeppelin-web-0.9.0-preview2.war!/,AVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-0.9.0-preview2.war}
 INFO [2020-08-08 10:56:28,770] ({main} StandardDescriptorProcessor.java[visitServlet]:276) - NO JSP Support for /next, did not find org.eclipse.jetty.jsp.JettyJspServlet
 INFO [2020-08-08 10:56:29,159] ({main} ContextHandler.java[doStart]:828) - Started o.e.j.w.WebAppContext@b7c4869{zeppelin-web-angular,/next,jar:file:///home/bigdata/app/zeppelin-0.9.0-preview2-bin-all/zeppelin-web-angular-0.9.0-preview2.war!/,AVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-angular-0.9.0-preview2.war}
 INFO [2020-08-08 10:56:29,194] ({main} AbstractConnector.java[doStart]:331) - Started ServerConnector@6a6cb05c{HTTP/1.1, (http/1.1)}{0.0.0.0:48080}
 INFO [2020-08-08 10:56:29,194] ({main} Server.java[doStart]:399) - Started @3937ms
 INFO [2020-08-08 10:56:29,846] ({qtp1738674023-14} NotebookServer.java[onOpen]:242) - New connection from 192.168.51.1:58269
 WARN [2020-08-08 10:56:29,854] ({qtp1738674023-14} VFSNotebookRepo.java[listFolder]:108) - Skip hidden folder: /home/bigdata/data/zeppelin/noteDir/.git
 INFO [2020-08-08 10:56:29,856] ({qtp1738674023-14} LocalConfigStorage.java[loadNotebookAuthorization]:80) - Load notebook authorization from file: /home/bigdata/data/zeppelin/conf/notebook-authorization.json
 INFO [2020-08-08 10:56:34,195] ({main} ZeppelinServer.java[main]:261) - Done, zeppelin server started
 INFO [2020-08-08 10:56:34,453] ({Thread-12} RemoteInterpreterEventServer.java[run]:105) - InterpreterEventServer is starting at 192.168.51.154:35224
 INFO [2020-08-08 10:56:34,944] ({main} RemoteInterpreterEventServer.java[start]:129) - RemoteInterpreterEventServer is started
 INFO [2020-08-08 10:56:34,952] ({main} InterpreterSettingManager.java[<init>]:190) - Using RecoveryStorage: org.apache.zeppelin.interpreter.recovery.NullRecoveryStorage
 INFO [2020-08-08 10:56:34,955] ({main} InterpreterSettingManager.java[<init>]:196) - Using LifecycleManager: org.apache.zeppelin.interpreter.lifecycle.NullLifecycleManager
 INFO [2020-08-08 10:56:35,027] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: neo4j
 INFO [2020-08-08 10:56:35,035] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: geode
 INFO [2020-08-08 10:56:35,044] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: pig
 INFO [2020-08-08 10:56:35,051] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: scalding
 INFO [2020-08-08 10:56:35,056] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: sap
 INFO [2020-08-08 10:56:35,059] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: sparql
 INFO [2020-08-08 10:56:35,068] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: alluxio
 INFO [2020-08-08 10:56:35,071] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: file
 INFO [2020-08-08 10:56:35,077] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: python
 INFO [2020-08-08 10:56:35,082] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: flink
 INFO [2020-08-08 10:56:35,086] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: ignite
 INFO [2020-08-08 10:56:35,091] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: hazelcastjet
 INFO [2020-08-08 10:56:35,093] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: kylin
 INFO [2020-08-08 10:56:35,096] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: r
 INFO [2020-08-08 10:56:35,099] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: angular
 INFO [2020-08-08 10:56:35,106] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: java
 INFO [2020-08-08 10:56:35,109] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: bigquery
 INFO [2020-08-08 10:56:35,112] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: kotlin
 INFO [2020-08-08 10:56:35,117] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: submarine
 INFO [2020-08-08 10:56:35,124] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: mongodb
 INFO [2020-08-08 10:56:35,133] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: jdbc
 INFO [2020-08-08 10:56:35,139] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: influxdb
 INFO [2020-08-08 10:56:35,142] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: sh
 WARN [2020-08-08 10:56:35,184] ({main} InterpreterSettingManager.java[loadInterpreterSettingFromDefaultDir]:406) - No interpreter-setting.json found in /home/bigdata/app/zeppelin-release/interpreter/scio
 INFO [2020-08-08 10:56:35,186] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: lens
 INFO [2020-08-08 10:56:35,189] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: ksql
 INFO [2020-08-08 10:56:35,192] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: livy
 INFO [2020-08-08 10:56:35,198] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: cassandra
 INFO [2020-08-08 10:56:35,201] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: md
 INFO [2020-08-08 10:56:35,205] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: hbase
 INFO [2020-08-08 10:56:35,210] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: beam
 INFO [2020-08-08 10:56:35,212] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: groovy
 INFO [2020-08-08 10:56:35,215] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: jupyter
 INFO [2020-08-08 10:56:35,221] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: elasticsearch
 INFO [2020-08-08 10:56:35,224] ({main} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: spark
 INFO [2020-08-08 10:56:35,224] ({main} LocalConfigStorage.java[loadInterpreterSettings]:63) - Load Interpreter Setting from file: /home/bigdata/data/zeppelin/conf/interpreter.json
 INFO [2020-08-08 10:56:35,334] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting ignite from interpreter.json
 INFO [2020-08-08 10:56:35,334] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting beam from interpreter.json
 INFO [2020-08-08 10:56:35,335] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting geode from interpreter.json
 INFO [2020-08-08 10:56:35,335] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting jdbc from interpreter.json
 INFO [2020-08-08 10:56:35,335] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting influxdb from interpreter.json
 INFO [2020-08-08 10:56:35,336] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting lens from interpreter.json
 INFO [2020-08-08 10:56:35,336] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting pig from interpreter.json
 INFO [2020-08-08 10:56:35,336] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting file from interpreter.json
 INFO [2020-08-08 10:56:35,337] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting java from interpreter.json
 INFO [2020-08-08 10:56:35,337] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting jupyter from interpreter.json
 INFO [2020-08-08 10:56:35,337] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting submarine from interpreter.json
 INFO [2020-08-08 10:56:35,338] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting elasticsearch from interpreter.json
 INFO [2020-08-08 10:56:35,338] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting sh from interpreter.json
 INFO [2020-08-08 10:56:35,338] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting spark from interpreter.json
 INFO [2020-08-08 10:56:35,338] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting md from interpreter.json
 INFO [2020-08-08 10:56:35,339] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting hazelcastjet from interpreter.json
 INFO [2020-08-08 10:56:35,339] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting alluxio from interpreter.json
 INFO [2020-08-08 10:56:35,339] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting bigquery from interpreter.json
 INFO [2020-08-08 10:56:35,339] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting mongodb from interpreter.json
 INFO [2020-08-08 10:56:35,339] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting hbase from interpreter.json
 INFO [2020-08-08 10:56:35,340] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting python from interpreter.json
 INFO [2020-08-08 10:56:35,340] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting sap from interpreter.json
 INFO [2020-08-08 10:56:35,341] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting kotlin from interpreter.json
 INFO [2020-08-08 10:56:35,342] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting scalding from interpreter.json
 INFO [2020-08-08 10:56:35,342] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting flink from interpreter.json
 INFO [2020-08-08 10:56:35,342] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting angular from interpreter.json
 INFO [2020-08-08 10:56:35,342] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting ksql from interpreter.json
 INFO [2020-08-08 10:56:35,343] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting r from interpreter.json
 INFO [2020-08-08 10:56:35,343] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting livy from interpreter.json
 INFO [2020-08-08 10:56:35,343] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting neo4j from interpreter.json
 INFO [2020-08-08 10:56:35,343] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting groovy from interpreter.json
 INFO [2020-08-08 10:56:35,344] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting cassandra from interpreter.json
 INFO [2020-08-08 10:56:35,344] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting sparql from interpreter.json
 INFO [2020-08-08 10:56:35,344] ({main} InterpreterSettingManager.java[loadFromFile]:295) - Create Interpreter Setting kylin from interpreter.json
 INFO [2020-08-08 10:56:35,397] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter ignite status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,399] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter beam status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,402] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter geode status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,404] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter jdbc status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,408] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter influxdb status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,409] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter lens status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,411] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter pig status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,412] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter file status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,413] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter java status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,415] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter jupyter status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,416] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter submarine status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,421] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter elasticsearch status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,422] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter sh status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,424] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter spark status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,425] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter md status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,428] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter hazelcastjet status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,429] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter alluxio status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,429] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter bigquery status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,430] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter mongodb status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,432] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter hbase status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,433] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter python status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,434] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter sap status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,435] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter kotlin status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,438] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter scalding status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,439] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter flink status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,441] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter angular status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,442] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter ksql status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,443] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter r status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,444] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter livy status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,446] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter neo4j status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,448] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter groovy status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,449] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter cassandra status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,451] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter sparql status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,452] ({main} InterpreterSetting.java[setStatus]:755) - Set interpreter kylin status to DOWNLOADING_DEPENDENCIES
 INFO [2020-08-08 10:56:35,455] ({main} LocalConfigStorage.java[save]:53) - Save Interpreter Setting to /home/bigdata/data/zeppelin/conf/interpreter.json
 INFO [2020-08-08 10:56:35,400] ({Thread-13} InterpreterSetting.java[setStatus]:755) - Set interpreter ignite status to READY
